x,y,,,,diff,0.5315382993521
5.24,1.19752292803635,3.48171558244014E-06,,,,
5.245,1.19946143527408,3.75781031073173E-06,,,,
5.25,1.20178131138324,5.38182516185166E-06,,,,
5.255,1.20410338925176,5.39204562747044E-06,,,,
5.26,1.20155668301066,6.48571267845761E-06,,,,
5.265,1.19745667996805,1.68100249494125E-05,,,,
5.27,1.19055938579038,4.75726669733195E-05,,,,
5.275,1.17866029263413,0.000141588417941,,,,
5.28,1.16679715771927,0.000140733970008,,,,
5.285,1.16832920444438,2.34716716792056E-06,,,,
5.29,1.17045052875715,4.50001683994916E-06,,,,
5.295,1.17536239749827,2.41264545299922E-05,,,,
5.3,1.1824952678467,5.08778394075106E-05,,,,
5.305,1.18732058761447,2.32837108612331E-05,,,,
5.31,1.17976078356386,5.71506372836222E-05,,,,
5.315,1.17221434017291,5.69488078528131E-05,,,,
5.32,1.18401188000439,0.000139181946075,,,,
5.325,1.20206556705445,0.000325935616102,,,,
5.33,1.21330483632694,0.00012632117378,,,,
5.335,1.21216766224283,1.29316489757183E-06,,,,
5.34,1.21102908790393,1.29635152520124E-06,,,,
5.345,1.20993896394389,1.18837024825339E-06,,,,
5.35,1.20884985693214,1.18615408304307E-06,,,,
5.355,1.21769084103036,7.81629998249786E-05,,,,
5.36,1.23448679668379,0.000282104126312,,,,
5.365,1.24785031788622,0.000178583698928,,,,
5.37,1.24236197517047,3.01219057655254E-05,,,,
5.375,1.23686561733581,3.02099494466291E-05,,,,
5.38,1.23124627437767,3.15770152811968E-05,,,,
5.385,1.22558537991436,3.20457261247323E-05,,,,
5.39,1.21654311215986,8.17626061440727E-05,,,,
5.395,1.20143415986054,0.000228280439583,,,,
5.4,1.18636679777458,0.000227025400229,,,,
5.405,1.18140200265294,2.46491905998609E-05,,,,
5.41,1.17689764115484,2.02892725055653E-05,,,,
5.415,1.17794470002408,1.09633227565404E-06,,,,
5.42,1.18341307946171,2.99031736738947E-05,,,,
5.425,1.18931279371063,3.48066282189109E-05,,,,
5.43,1.19751332311204,6.72486824633903E-05,,,,
5.435,1.20573258081596,6.75561972034476E-05,,,,
5.44,1.20657074623932,7.02521276916274E-07,,,,
5.445,1.20502845023023,2.37867697965513E-06,,,,
5.45,1.20393802252206,1.18903258674494E-06,,,,
5.455,1.20366450772902,7.48103420116822E-08,,,,
5.46,1.20339080830947,7.4911372262019E-08,,,,
5.465,1.19782301369502,3.10003368686972E-05,,,,
5.47,1.19201760382127,3.37027838022353E-05,,,,
5.475,1.19107491583133,8.88660646376939E-07,,,,
5.48,1.19401113620597,8.62139008845059E-06,,,,
5.485,1.19521975734511,1.46076505797607E-06,,,,
5.49,1.1870809821763,6.62396612484384E-05,,,,
5.495,1.17895522396746,6.60279464685322E-05,,,,
5.5,1.18129991951661,5.49759721820465E-06,,,,
5.505,1.18702716128058,3.28012982229621E-05,,,,
5.51,1.19166207301275,2.14824067650072E-05,,,,
5.515,1.19430947082263,7.00871516375738E-06,,,,
5.52,1.19695997450966,7.02516979495911E-06,,,,
5.525,1.20464025563564,5.8986718174084E-05,,,,
5.53,1.21257287277424,6.29264146676113E-05,,,,
5.535,1.21669513848997,1.69930746310833E-05,,,,
5.54,1.21775956921893,1.13301277675434E-06,,,,
5.545,1.21737538680958,1.47596123653978E-07,,,,
5.55,1.20912942847698,6.79958288229754E-05,,,,
5.555,1.20088892016074,6.79059773100208E-05,,,,
5.56,1.20353327164399,6.9925947669661E-06,,,,
5.565,1.20970910853554,3.81409613110312E-05,,,,
5.57,1.21545592732606,3.30259262110721E-05,,,,
5.575,1.22041138017387,2.455651292687E-05,,,,
5.58,1.22537807727657,2.46680801099689E-05,,,,
5.585,1.22427984571675,1.20611255898473E-06,,,,
5.59,1.22289545177299,1.91654659151967E-06,,,,
5.595,1.21623168025012,4.44058509090118E-05,,,,
5.6,1.20535042541265,0.000118401706838,,,,
5.605,1.19590545438641,8.92074776865106E-05,,,,
5.61,1.19419693007137,2.91905533508322E-06,,,,
5.615,1.19248859698366,2.91840193856445E-06,,,,
5.62,1.19269374765585,4.20867982999459E-08,,,,
5.625,1.19352004472519,6.82766846799889E-07,,,,
5.63,1.19051580256206,9.02547097472802E-06,,,,
5.635,1.18056368109488,9.90447216975016E-05,,,,
5.64,1.17063432235351,9.85921650148212E-05,,,,
5.645,1.17002533282897,3.70868240999488E-07,,,,
5.65,1.16985618283319,2.86117210724094E-08,,,,
5.655,1.1694500989545,1.64904116531834E-07,,,,
5.66,1.1688540746344,3.55244990150637E-07,,,,
5.665,1.17106322316107,4.88033721288814E-06,,,,
5.67,1.18863954456368,0.000308927074048,,,,
5.675,1.20629095299355,0.000311572219558,,,,
5.68,1.21761678497278,0.000128274470022,,,,
5.685,1.2268959353927,8.61026325155036E-05,,,,
5.69,1.23121154814493,1.86245134272095E-05,,,,
5.695,1.22643560866815,2.28095978858647E-05,,,,
5.7,1.22165451231128,2.28588823736752E-05,,,,
5.705,1.21704647070312,2.12340474625356E-05,,,,
5.71,1.21244435579892,2.11794615914591E-05,,,,
5.715,1.20755637460977,2.38923601054844E-05,,,,
5.72,1.20243988648131,2.61784507686721E-05,,,,
5.725,1.19700826713514,2.95024887216868E-05,,,,
5.73,1.1898447322874,5.13162315147872E-05,,,,
5.735,1.18269029597292,5.11859589779499E-05,,,,
5.74,1.17965061410973,9.23966582940577E-06,,,,
5.745,1.17795120475363,2.8879921596003E-06,,,,
5.75,1.17422974036788,1.38492971744052E-05,,,,
5.755,1.1668266791254,5.48053157599099E-05,,,,
5.76,1.15943889195654,5.45793992523743E-05,,,,
5.765,1.15821129467917,1.50699507540593E-06,,,,
5.77,1.15728140410262,8.64696484356526E-07,,,,
5.775,1.16144529556386,1.7337992100988E-05,,,,
5.78,1.16972226616462,6.85082423258443E-05,,,,
5.785,1.17577784416145,3.66700248756901E-05,,,,
5.79,1.16953483630465,3.8975147100065E-05,,,,
5.795,1.16330093033277,3.88615836662426E-05,,,,
5.8,1.15505405734599,6.80109140600809E-05,,,,
5.805,1.14616690371147,7.89814997235596E-05,,,,
5.81,1.14085395439055,2.82274304866651E-05,,,,
5.815,1.14203906463498,1.40448629145298E-06,,,,
5.82,1.14322311544022,1.40197630938918E-06,,,,
5.825,1.14446220532175,1.53534373451E-06,,,,
5.83,1.14570340043698,1.54056531407086E-06,,,,
5.835,1.14675284393573,1.10133165706869E-06,,,,
5.84,1.14764757864359,8.00550197449421E-07,,,,
5.845,1.1477188026623,5.07286084119657E-09,,,,
5.85,1.14324419177281,2.00221426123422E-05,,,,
5.855,1.13877619901048,1.99629593242323E-05,,,,
5.86,1.14191538006397,9.85445768659047E-06,,,,
5.865,1.14755083045539,3.17583011141558E-05,,,,
5.87,1.14931169943554,3.10065956525465E-06,,,,
5.875,1.14396834875069,2.85513965412885E-05,,,,
5.88,1.13863296477195,2.84663222005955E-05,,,,
5.885,1.13953777907858,8.18688929482584E-07,,,,
5.89,1.14075035635589,1.4703436534484E-06,,,,
5.895,1.13772043402675,9.1804293206219E-06,,,,
5.9,1.13126861126942,4.16260168920016E-05,,,,
5.905,1.12617205917066,2.59748432953753E-05,,,,
5.91,1.12852518361032,5.53719462852604E-06,,,,
5.915,1.13087818935673,5.53663604263774E-06,,,,
5.92,1.13198959717736,1.23522734375756E-06,,,,
5.925,1.1326929028704,4.94638897862633E-07,,,,
5.93,1.13222905332686,2.15156399042324E-07,,,,
5.935,1.12962359488965,6.78841366802846E-06,,,,
5.94,1.12702057939533,6.77568966366979E-06,,,,
5.945,1.12788028642734,7.39096180887431E-07,,,,
5.95,1.12891266232957,1.06580000350507E-06,,,,
5.955,1.13355942269218,2.15923818675226E-05,,,,
5.96,1.14114545316618,5.75478583524579E-05,,,,
5.965,1.14853692202671,5.46338119161862E-05,,,,
5.97,1.15477456246223,3.89081582028341E-05,,,,
5.975,1.16102577426762,3.90776490358461E-05,,,,
5.98,1.16226585888923,1.53780986875379E-06,,,,
5.985,1.16185147248257,1.71716094024702E-07,,,,
5.99,1.15848412208032,1.13390487315333E-05,,,,
5.995,1.14969029754719,7.7331349919476E-05,,,,
6,1.14090861911217,7.71178761360969E-05,,,,
6.005,1.14824310060026,5.37946186991351E-05,,,,
6.01,1.15640864622074,6.66761352801382E-05,,,,
6.015,1.16120722091409,2.302631908766E-05,,,,
6.02,1.1632618971176,4.22169430127058E-06,,,,
6.025,1.16546917864491,4.87209174080387E-06,,,,
6.03,1.16851728862597,9.29097445663745E-06,,,,
6.035,1.17157073752238,9.32355016298755E-06,,,,
6.04,1.1704671130884,1.21798689127802E-06,,,,
6.045,1.16798712863789,6.15032287477088E-06,,,,
6.05,1.16636719214304,2.62419424734667E-06,,,,
6.055,1.16633617293811,9.62191074488275E-10,,,,
6.06,1.16630477195592,9.86021682497372E-10,,,,
6.065,1.15802405404178,6.85702891735588E-05,,,,
6.07,1.14933276382572,7.55385256197816E-05,,,,
6.075,1.14931269474311,4.02768076806437E-10,,,,
6.08,1.15635040271718,4.95293335282884E-05,,,,
6.085,1.16374413759196,5.46673153985365E-05,,,,
6.09,1.17306884095287,8.69500927689675E-05,,,,
6.095,1.18242395774779,8.75182102465935E-05,,,,
6.1,1.18845994859302,3.64331854837016E-05,,,,
6.105,1.19340136573619,2.44176033828131E-05,,,,
6.11,1.19768349774553,1.83366545454144E-05,,,,
6.115,1.20073155733336,9.2906672509634E-06,,,,
6.12,1.20378592784356,9.3291792135792E-06,,,,
6.125,1.20865824530603,2.37394774550887E-05,,,,
6.13,1.21363770859208,2.47950546171202E-05,,,,
6.135,1.21111236982347,6.37733589624438E-06,,,,
6.14,1.20245548890258,7.49415872784695E-05,,,,
6.145,1.19687200277802,3.11753173031547E-05,,,,
6.15,1.20863920461221,0.000138467039007,,,,
6.155,1.22045732506924,0.000139667971137,,,,
6.16,1.22459983650987,1.71604010357499E-05,,,,
6.165,1.22618395381476,2.50942763565213E-06,,,,
6.17,1.22244194632042,1.4002620087698E-05,,,,
6.175,1.20883706353164,0.000185092835696,,,,
6.18,1.19524292851662,0.000184800506807,,,,
6.185,1.19420961341632,1.06774009650782E-06,,,,
6.19,1.19382813959359,1.45522277428337E-07,,,,
6.195,1.19773470416011,1.52612467123909E-05,,,,
6.2,1.2051597772434,5.51317102921959E-05,,,,
6.205,1.20935721069897,1.76184476139392E-05,,,,
6.21,1.19521283137973,0.000200063466327,,,,
6.215,1.18109377257184,0.000199347821621,,,,
6.22,1.18836334270749,5.28466499571343E-05,,,,
6.225,1.20279538620767,0.000208283879591,,,,
6.23,1.2151411622214,0.000152418185381,,,,
6.235,1.22353969417083,7.05353389055996E-05,,,,
6.24,1.23196812729745,7.10384849699055E-05,,,,
6.245,1.23635566370324,1.9250475712132E-05,,,,
6.25,1.24054051157767,1.7512951732121E-05,,,,
6.255,1.24226942736625,2.98914980400131E-06,,,,
6.26,1.24197909925798,8.42904104516429E-08,,,,
6.265,1.24041976240622,2.4315314172565E-06,,,,
6.27,1.23167975043717,7.63878092191402E-05,,,,
6.275,1.22293521031759,7.64669819029409E-05,,,,
6.28,1.21943064847234,1.22819537271825E-05,,,,
6.285,1.21767242175849,3.091361177296E-06,,,,
6.29,1.21726628436614,1.64947581464915E-07,,,,
6.295,1.21938059788775,4.47032166766363E-06,,,,
6.3,1.22149801365069,4.48344951314584E-06,,,,
6.305,1.2217813587245,8.02844308523967E-08,,,,
6.31,1.22196675530338,3.43718914604301E-08,,,,
6.315,1.21852335878232,1.18569796012471E-05,,,,
6.32,1.21210535052663,4.11908299701071E-05,,,,
6.325,1.20686173249075,2.74955301062051E-05,,,,
6.33,1.2082959763755,2.05705552094308E-06,,,,
6.335,1.20973174858411,2.06144183501626E-06,,,,
6.34,1.22082360862366,0.000123029359137,,,,
6.345,1.23519870884226,0.000206643506295,,,,
6.35,1.24724371867172,0.000145082261792,,,,
6.355,1.25486359412134,5.80625018677208E-05,,,,
6.36,1.26251049678002,5.84751202713283E-05,,,,
6.365,1.24406107686768,0.000340381095102,,,,
6.37,1.22424811477845,0.000392553466749,,,,
6.375,1.21890048472114,2.85971472298463E-05,,,,
6.38,1.22541471121363,4.24351467954586E-05,,,,
6.385,1.23169180422533,3.94018966775328E-05,,,,
6.39,1.23653648116647,2.34708946640146E-05,,,,
6.395,1.24139240096031,2.35799570442075E-05,,,,
6.4,1.24422903918292,8.04651640597164E-06,,,,
6.405,1.24638887987895,4.66491183222703E-06,,,,
6.41,1.24711698802991,5.3014147949443E-07,,,,
6.415,1.24516335811792,3.81666983302204E-06,,,,
6.42,1.24320589227591,3.83167252263617E-06,,,,
6.425,1.24269312094342,2.62934439423516E-07,,,,
6.43,1.24225707222024,1.90138488986941E-07,,,,
6.435,1.25166525468588,8.85138973067762E-05,,,,
6.44,1.26924732322041,0.000309129133953,,,,
6.445,1.28241588893689,0.000173411123029,,,,
6.45,1.26973948190022,0.000160691295359,,,,
6.455,1.25706146621673,0.000160732081671,,,,
6.46,1.25190062380909,2.66342943564946E-05,,,,
6.465,1.24926319363756,6.95603790969652E-06,,,,
6.47,1.2485191006528,5.53674369969001E-07,,,,
6.475,1.25132661485189,7.88213597809184E-06,,,,
6.48,1.25413890394614,7.90896994963697E-06,,,,
6.485,1.25257444349319,2.44753650884417E-06,,,,
6.49,1.25076782223744,3.26388036172745E-06,,,,
6.495,1.24949386712217,1.62296163572276E-06,,,,
6.5,1.24865950174546,6.9616558185242E-07,,,,
6.505,1.24814975480405,2.59841944276776E-07,,,,
6.51,1.24951778587968,1.87150902388905E-06,,,,
6.515,1.25088735215883,1.87571179298469E-06,,,,
6.52,1.24987175086516,1.03144598770408E-06,,,,
6.525,1.24804997015265,3.31888496447361E-06,,,,
6.53,1.24871530143278,4.42665712319601E-07,,,,
6.535,1.25405557496689,2.8518521419115E-05,,,,
6.54,1.25940792816133,2.86476847180314E-05,,,,
6.545,1.26766305338583,6.81470924721762E-05,,,,
6.55,1.2761046558117,7.12606515164542E-05,,,,
6.555,1.27188066396676,1.784210710612E-05,,,,
6.56,1.25718646682583,0.000215919429617,,,,
6.565,1.24378490283434,0.000179601917418,,,,
6.57,1.23773308086249,3.66245491789658E-05,,,,
6.575,1.2316855720139,3.65723632737751E-05,,,,
6.58,1.23488957953067,1.02656641675192E-05,,,,
6.585,1.2412293700418,4.01929437250138E-05,,,,
6.59,1.24402941629659,7.84025902896301E-06,,,,
6.595,1.24015745888233,1.49920542178417E-05,,,,
6.6,1.23628611045694,1.498733863077E-05,,,,
6.605,1.24499560472285,7.58552903679201E-05,,,,
6.61,1.25443162924289,8.90385587427961E-05,,,,
6.615,1.25757936976118,9.9082703704848E-06,,,,
6.62,1.25550298125114,4.31138924462657E-06,,,,
6.625,1.25334343221786,4.66365202714047E-06,,,,
6.63,1.25071129876515,6.92812651287486E-06,,,,
6.635,1.24807774653427,6.93559735277314E-06,,,,
6.64,1.24979871137271,2.96171997514673E-06,,,,
6.645,1.25299971345571,1.02464143353704E-05,,,,
6.65,1.25403467830495,1.07115223916246E-06,,,,
6.655,1.25098115920374,9.32397890145562E-06,,,,
6.66,1.24792644477235,9.33128025734195E-06,,,,
6.665,1.25187596881379,1.55987401539126E-05,,,,
6.67,1.25622732815843,1.89343281461862E-05,,,,
6.675,1.25482303221258,1.97204710353077E-06,,,,
6.68,1.24864083689245,3.8219538976237E-05,,,,
6.685,1.24323267680152,2.92481955691272E-05,,,,
6.69,1.24231930622317,8.34245813395318E-07,,,,
6.695,1.24140562641781,8.34810786722995E-07,,,,
6.7,1.24564429477004,1.79663094001959E-05,,,,
6.705,1.25164360935397,3.59917754769564E-05,,,,
6.71,1.25736488904765,3.2733041333316E-05,,,,
6.715,1.26254909796711,2.68760221206066E-05,,,,
6.72,1.26774486400037,2.69959846723783E-05,,,,
6.725,1.26567204648251,4.29657246234699E-06,,,,
6.73,1.26318304672536,6.19511979109277E-06,,,,
6.735,1.26045076144627,7.46538284633117E-06,,,,
6.74,1.25751629959996,8.61106632744955E-06,,,,
6.745,1.25740431536303,1.25404693207786E-08,,,,
6.75,1.27384616196444,0.000270334319664,,,,
6.755,1.29036595800843,0.000272903661335,,,,
6.76,1.29138614951485,1.04079070977166E-06,,,,
6.765,1.28710282149865,1.8346898894364E-05,,,,
6.77,1.28290323403588,1.76365348574535E-05,,,,
6.775,1.27886936104704,1.62721312900934E-05,,,,
6.78,1.27483114369118,1.63071994131686E-05,,,,
6.785,1.27502071454031,3.59371068398544E-08,,,,
6.79,1.27545271817377,1.86627139322612E-07,,,,
6.795,1.27720017136898,3.05359266944953E-06,,,,
6.8,1.28004670003699,8.10272545780244E-06,,,,
6.805,1.28291452269335,8.22440678833229E-06,,,,
6.81,1.28588376720975,8.81641299817156E-06,,,,
6.815,1.28885840048432,8.84844311817861E-06,,,,
6.82,1.29096886808185,4.45407348022441E-06,,,,
6.825,1.29278519831101,3.29905550136062E-06,,,,
6.83,1.29160651700327,1.38928962521597E-06,,,,
6.835,1.28474496304269,4.70809227539522E-05,,,,
6.84,1.27788185164527,4.71022980533935E-05,,,,
6.845,1.28509032678486,5.19621138380838E-05,,,,
6.85,1.29313568944639,6.47278603555446E-05,,,,
6.855,1.29799634815289,2.3626003061073E-05,,,,
6.86,1.30018805569815,4.80358196394958E-06,,,,
6.865,1.30322224138765,9.20628279836647E-06,,,,
6.87,1.31121717490347,6.39189619223825E-05,,,,
6.875,1.31923893909356,6.43487007214092E-05,,,,
6.88,1.32826400599698,8.14518326112106E-05,,,,
6.885,1.33765898729163,8.82656735268212E-05,,,,
6.89,1.34629584615345,7.45953309989982E-05,,,,
6.895,1.35344971404159,5.11778257609605E-05,,,,
6.9,1.36063008000064,5.15576553058828E-05,,,,
6.905,1.36413074073022,1.22546255436251E-05,,,,
6.91,1.36742146680698,1.08288781122672E-05,,,,
6.915,1.36479962199349,6.87407022602461E-06,,,,
6.92,1.35721507797843,5.75253079163813E-05,,,,
6.925,1.35065376607303,4.30508139199437E-05,,,,
6.93,1.35024274887623,1.68935136065267E-07,,,,
6.935,1.34982684102743,1.72979338693417E-07,,,,
6.94,1.35735205938287,5.66289112970504E-05,,,,
6.945,1.36764024530926,0.000105846769656,,,,
6.95,1.37250372677511,2.36534519686657E-05,,,,
6.955,1.36696089128788,3.07230252384938E-05,,,,
6.96,1.36140327399084,3.08871100203602E-05,,,,
6.965,1.36752512552907,3.74770662561287E-05,,,,
6.97,1.37435768017867,4.66838030397733E-05,,,,
6.975,1.37893121899461,2.09172573009101E-05,,,,
6.98,1.38160210406602,7.13362706468021E-06,,,,
6.985,1.38503960634208,1.18164218979176E-05,,,,
6.99,1.39302438568749,6.37567011948858E-05,,,,
6.995,1.40103946275191,6.42414603485925E-05,,,,
7,1.40964516209862,7.40580612459662E-05,,,,
7.005,1.41847947306349,7.80450502240199E-05,,,,
7.01,1.42510143690725,4.38504051480664E-05,,,,
7.015,1.42744429295725,5.48897447102086E-06,,,,
7.02,1.42978762497752,5.49120495722338E-06,,,,
7.025,1.41828987636103,0.000132198223248,,,,
7.03,1.40594623660683,0.000152365442381,,,,
7.035,1.39970262442852,3.89826930331415E-05,,,,
7.04,1.39858201077853,1.25577495254378E-06,,,,
7.045,1.39726864573623,1.72492773433585E-06,,,,
7.05,1.39483429260983,5.92607514401319E-06,,,,
7.055,1.39239326252246,5.95862788744591E-06,,,,
7.06,1.38946045971146,8.60133232820984E-06,,,,
7.065,1.38635439254584,9.64765323734271E-06,,,,
7.07,1.39019777602203,1.477159654505E-05,,,,
7.075,1.40738922267393,0.000295545837985,,,,
7.08,1.42466903987947,0.000298592082657,,,,
7.085,1.4131086280419,0.000133643121854,,,,
7.09,1.39980872313943,0.000176887470415,,,,
7.095,1.39653357536819,1.07265929234587E-05,,,,
7.1,1.40169443140174,2.66344349990305E-05,,,,
7.105,1.40690622959891,2.71628404480221E-05,,,,
7.11,1.41236178550898,2.97630902879017E-05,,,,
7.115,1.41783171101139,2.99200850019152E-05,,,,
7.12,1.41345179304868,1.91836813600695E-05,,,,
7.125,1.4056561447835,6.07721318744036E-05,,,,
7.13,1.40122074663174,1.96727567646378E-05,,,,
7.135,1.40323232775437,4.04645861292138E-06,,,,
7.14,1.40524657751063,4.05720208059378E-06,,,,
7.145,1.41088843130645,3.18305142534091E-05,,,,
7.15,1.4167644894152,3.45280588974069E-05,,,,
7.155,1.42082636471687,1.6498830966316E-05,,,,
7.16,1.42335368821791,6.38736407890859E-06,,,,
7.165,1.42694224605114,1.28777473224378E-05,,,,
7.17,1.43690555013264,9.9267428220433E-05,,,,
7.175,1.44690666943081,0.000100022387216,,,,
7.18,1.45019102517402,1.07869926479569E-05,,,,
7.185,1.45113694512629,8.94764556102694E-07,,,,
7.19,1.45137088147973,5.47262174607218E-08,,,,
7.195,1.45023613913306,1.28764019332587E-06,,,,
7.2,1.44909471886764,1.30284022231164E-06,,,,
7.205,1.4399248532661,8.40864351503062E-05,,,,
7.21,1.43025802373537,9.34475931761947E-05,,,,
7.215,1.42779644676367,6.05936118760384E-06,,,,
7.22,1.43142285694937,1.31508508349502E-05,,,,
7.225,1.43659718063351,2.67736255882516E-05,,,,
7.23,1.45110527244331,0.000210484727962,,,,
7.235,1.46567869298811,0.000212384586376,,,,
7.24,1.45952130593541,3.79134153167586E-05,,,,
7.245,1.44614001062688,0.000179059064134,,,,
7.25,1.43307675855969,0.000170648554571,,,,
7.255,1.42062899506281,0.000154946816074,,,,
7.26,1.40819614793999,0.000154575687579,,,,
7.265,1.4011270070141,4.99727534300938E-05,,,,
7.27,1.39439402669455,4.53330239834468E-05,,,,
7.275,1.38816530366257,3.87969906091177E-05,,,,
7.28,1.38236370955142,3.36584942305303E-05,,,,
7.285,1.37619984757034,3.7993194521806E-05,,,,
7.29,1.3678092372776,7.0402341084631E-05,,,,
7.295,1.35943688208086,7.00963315403804E-05,,,,
7.3,1.35346114575498,3.57094246364431E-05,,,,
7.305,1.34832419737869,2.63882386206659E-05,,,,
7.31,1.35001592627275,2.86194665099708E-06,,,,
7.315,1.36487865115635,0.000220900590966,,,,
7.32,1.3797783304129,0.000222000441948,,,,
7.325,1.38364277295837,1.4933916187238E-05,,,,
7.33,1.38682243493542,1.01102502882982E-05,,,,
7.335,1.39123890999749,1.95052519738852E-05,,,,
7.34,1.3967080659933,2.99116673065044E-05,,,,
7.345,1.40076290371275,1.64417089310747E-05,,,,
7.35,1.39616448401888,2.11454636809713E-05,,,,
7.355,1.39156657728823,2.11407463037573E-05,,,,
7.36,1.38946658765471,4.40995646089186E-06,,,,
7.365,1.38823857553589,1.50801376396867E-06,,,,
7.37,1.386096685823,4.58769154218391E-06,,,,
7.375,1.38219033570132,1.52595712731481E-05,,,,
7.38,1.378285804688,1.52453624339786E-05,,,,
7.385,1.37422763787406,1.6468717889763E-05,,,,
7.39,1.37016263050846,1.65242848823832E-05,,,,
7.395,1.3714562757667,1.67351805416668E-06,,,,
7.4,1.37730241027093,3.41772886415485E-05,,,,
7.405,1.38066745672927,1.13235376667874E-05,,,,
7.41,1.36885434931476,0.000139549506787,,,,
7.415,1.35706747525474,0.000138930400107,,,,
7.42,1.35879238692748,2.97532027875479E-06,,,,
7.425,1.36524758353116,4.16695631921603E-05,,,,
7.43,1.3701008754491,2.35544424407421E-05,,,,
7.435,1.37184031539603,3.02565132897561E-06,,,,
7.44,1.37358109647185,3.03031875393337E-06,,,,
7.445,1.37488858716719,1.70953191840032E-06,,,,
7.45,1.3761696534402,1.64113079584445E-06,,,,
7.455,1.37249682010904,1.34897046784813E-05,,,,
7.46,1.36461699425676,6.20916554622616E-05,,,,
7.465,1.35760938747968,4.91065527421761E-05,,,,
7.47,1.35588509586427,2.97318157497281E-06,,,,
7.475,1.35416172382286,2.97001119311382E-06,,,,
7.48,1.35396477997189,3.87868804348584E-08,,,,
7.485,1.35430355567136,1.14768974551347E-07,,,,
7.49,1.35433016490582,7.08051358539332E-10,,,,
7.495,1.35375093695318,3.35505021119506E-07,,,,
7.5,1.35317201055986,3.3515576888253E-07,,,,
7.505,1.35021724581252,8.73063471212334E-06,,,,
7.51,1.34711306168534,9.63595909543591E-06,,,,
7.515,1.35269757522195,3.11867914405821E-05,,,,
7.52,1.36571137238275,0.000169358916542,,,,
7.525,1.37677078424045,0.000122310590638,,,,
7.53,1.37558431139399,1.40771781538665E-06,,,,
7.535,1.37439709026196,1.40949401633876E-06,,,,
7.54,1.376116585452,2.95666370857031E-06,,,,
7.545,1.37886228206488,7.53884988998095E-06,,,,
7.55,1.37847991287963,1.46206193828603E-07,,,,
7.555,1.37201001145703,4.18596244181638E-05,,,,
7.56,1.36554325492904,4.18189399922999E-05,,,,
7.565,1.36633194703651,6.2203524038549E-07,,,,
7.57,1.36758863398113,1.57926207677835E-06,,,,
7.575,1.37065673216471,9.41322646408692E-06,,,,
7.58,1.37527640543979,2.13413811684889E-05,,,,
7.585,1.38047754578434,2.70518608837033E-05,,,,
7.59,1.3892390459361,7.67638849092949E-05,,,,
7.595,1.39802528783222,7.71980466571302E-05,,,,
7.6,1.40164805367454,1.31244323482807E-05,,,,
7.605,1.40344553359897,3.23093407872896E-06,,,,
7.61,1.4083807280153,2.43561439269754E-05,,,,
7.615,1.41945390703814,0.000122615293672,,,,
7.62,1.43056987278054,0.000123564694386,,,,
7.625,1.43840556178897,6.13980222368292E-05,,,,
7.63,1.44605218933341,5.84709128033887E-05,,,,
7.635,1.4494313932259,1.14190189470197E-05,,,,
7.64,1.44913839416828,8.5848447766164E-08,,,,
7.645,1.44937710881851,5.69846842343564E-08,,,,
7.65,1.45295180837376,1.27784769103055E-05,,,,
7.655,1.45653381187678,1.28307490956465E-05,,,,
7.66,1.45823741876639,2.90227643432711E-06,,,,
7.665,1.45927346862052,1.07339930024274E-06,,,,
7.67,1.46282210597469,1.25928270714106E-05,,,,
7.675,1.47130122283908,7.18954227999841E-05,,,,
7.68,1.47981218166862,7.2436420198125E-05,,,,
7.685,1.47603928955619,1.42347148920368E-05,,,,
7.69,1.47144511023145,2.11064836678679E-05,,,,
7.695,1.46623423730642,2.71531966408128E-05,,,,
7.7,1.46049416279985,3.29484553409735E-05,,,,
7.705,1.45519449387629,2.8086490699348E-05,,,,
7.71,1.45269701098836,6.23742077550236E-06,,,,
7.715,1.45019374855713,6.26632279960754E-06,,,,
7.72,1.45240893021769,4.90702978928139E-06,,,,
7.725,1.45630489053004,1.51785067554051E-05,,,,
7.73,1.46330390090088,4.89861461711251E-05,,,,
7.735,1.47639902492635,0.000171482273242,,,,
7.74,1.48955130520837,0.000172982476617,,,,
7.745,1.4772608496858,0.000151055296952,,,,
7.75,1.46328449886309,0.000195338382319,,,,
7.755,1.45268457040143,0.000112358483392,,,,
7.76,1.44498091886317,5.93462470229361E-05,,,,
7.765,1.4402489980172,2.23910748925251E-05,,,,
7.77,1.4541217462541,0.000192453143644,,,,
7.775,1.46804662967646,0.000193902378326,,,,
7.78,1.47262281546133,2.09414763376448E-05,,,,
7.785,1.47386452804283,1.54185013505558E-06,,,,
7.79,1.47589248104365,4.112593373535E-06,,,,
7.795,1.47946621971863,1.27716081170471E-05,,,,
7.8,1.48304707428051,1.28225193933373E-05,,,,
7.805,1.48382806463921,6.09945940382261E-07,,,,
7.81,1.48442122687043,3.51841432545983E-07,,,,
7.815,1.48636317407492,3.77115894502709E-06,,,,
7.82,1.48947074955873,9.6570253875764E-06,,,,
7.825,1.49135392217424,3.54633909980664E-06,,,,
7.83,1.48551269206573,3.41199691805639E-05,,,,
7.835,1.47966376106703,3.42099938275536E-05,,,,
7.84,1.47628988425887,1.13830447166394E-05,,,,
7.845,1.47379576846526,6.22061359193499E-06,,,,
7.85,1.47698837486383,1.01927356161894E-05,,,,
7.855,1.49140165838174,0.000207742741768,,,,
7.86,1.50587535831611,0.00020948798979,,,,
